#data format: WG, min, max

#trial1
1	-1.8927	3.322
2	-5	3.1187
3	-4.171	2.5056
4	-2.097	2.3554
5	-0.7788	1.6368
6	-0.6392	1.6848

#trial2
1	-5.0056	3.8891
2	-4.1295	3.7597
3	-4.195	3.1965
4	-3.8614	1.862
5	-3.278	2.2307
6	-2.8125	2.5613

#trial3
1	-6.1001	4.2896
2	-6.0366	3.2572
3	-6.7107	2.5256
4	-4.5403	2.1067
5	-3.0827	2.6173
6	-3.3717	2.1488
