#data format: WG, min, max

#trial1
1	-2.3566	2.9612
2	-2.4045	2.0624
3	-2.0466	2.1223
4	-1.0629	1.712
5	-1.7792	1.3458
6	-1.5394	1.9545

#trial2
1	-3.3361	3.9288
2	-3.5044	3.6568
3	-2.5418	2.4777
4	-0.9208	2.1067
5	-0.8266	1.856
6	-0.9208	2.0893

#trial3
1	-4.3315	4.0239
2	-5.3758	3.459
3	-5.2931	2.6175
4	-3.3009	2.1778
5	-2.9312	2.43
6	-2.1898	2.6644

